num_planes,solution_index,cost,revisit_time,quality,f_phasing_1,altitude_plane_1_km,inclination_plane_1_deg,high_q_plane_1,med_q_plane_1,low_q_plane_1,f_phasing_2,altitude_plane_2_km,inclination_plane_2_deg,high_q_plane_2,med_q_plane_2,low_q_plane_2,f_phasing_3,altitude_plane_3_km,inclination_plane_3_deg,high_q_plane_3,med_q_plane_3,low_q_plane_3,f_phasing_4,altitude_plane_4_km,inclination_plane_4_deg,high_q_plane_4,med_q_plane_4,low_q_plane_4,f_phasing_5,altitude_plane_5_km,inclination_plane_5_deg,high_q_plane_5,med_q_plane_5,low_q_plane_5,f_phasing_6,altitude_plane_6_km,inclination_plane_6_deg,high_q_plane_6,med_q_plane_6,low_q_plane_6,f_phasing_7,altitude_plane_7_km,inclination_plane_7_deg,high_q_plane_7,med_q_plane_7,low_q_plane_7,f_phasing_8,altitude_plane_8_km,inclination_plane_8_deg,high_q_plane_8,med_q_plane_8,low_q_plane_8,f_phasing_9,altitude_plane_9_km,inclination_plane_9_deg,high_q_plane_9,med_q_plane_9,low_q_plane_9,f_phasing_10,altitude_plane_10_km,inclination_plane_10_deg,high_q_plane_10,med_q_plane_10,low_q_plane_10
6,70,55974509.85893707,1.1331841945648193,0.6573096513748169,0.06790157495782378,798.1200842645981,80.30120344859762,3.017980802425698,2.0063145986884034,0.19303388250567202,1.2107923341685776,745.275212393633,80.89130760231123,0.07119788448055055,0.2455065811011672,0.9843993376527872,0.458393286911374,361.6745834696717,21.738710608067215,0.21474241423737733,0.2369762277644175,0.680740840889485,2.1679417887774575,724.0650500269346,15.324651858221863,0.05462403872673269,0.0005070812034626886,1.0231378098705772,2.950801883396867,520.0688418023434,17.235268389463346,0.16362064406370663,0.2035819629193777,0.6525160405659503,2.8510305544507033,648.0068433785051,50.279746848104,0.04190756674493119,0.501010430760078,0.5099962010478571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,71,656750065.6804699,0.30435559153556824,0.7079935669898987,0.37558772494171627,537.7681790045473,10.897255261622831,16.85154581561146,1.164008627770627,1.1045162560224235,2.7373600393010378,798.1015311346372,89.2913831960522,9.782633582224419,0.6351478689961694,0.7314327871734312,1.549441617622653,754.3847169629518,10.140957797762159,12.432578953035549,0.913168614231342,0.9317317528420936,0.7324618195440448,778.6301870460107,27.315012749337285,15.392660196130656,0.11897147476523762,2.059979135756916,1.4782302741284292,557.4063411400318,17.855921746330058,7.255620404933624,0.2733106074872218,0.29958961366398756,1.1152620326995506,643.1070786047381,50.30354593653213,0.11017276753886592,0.35108561761179335,0.5417225261851812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,72,39792001.28990352,1.4404232501983643,0.6535698175430298,0.060061792619587995,783.650453512678,12.35785061083363,2.000426511994425,0.0304796133504584,0.9813624909908182,1.7883610123608298,794.5186975095912,87.66042778320693,0.0074964089023600855,0.12141564612180814,0.9197804641196464,1.1164864820873477,312.9404696737994,5.4603977301210245,0.21683011992750564,0.29125229066056435,0.6393134145779868,1.5573681800174075,744.0143868526508,19.93969460193152,0.04354677897985194,0.05989017963733381,1.9289017792134697,1.603069403059853,526.5088023974636,11.207394746142537,0.1446061454082395,0.04855619601268014,1.296869426110753,2.9014093682506115,498.4905658335259,47.34938152865871,0.08744354345719949,0.5008493109202824,0.5706011183033951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,73,24586414.35726543,1.4109703302383423,0.6079690456390381,2.241207229209751,798.1200842645981,80.17143524298093,0.09903723037807799,2.040488931814347,0.27751241749491967,1.209481710332405,794.3555411547627,80.89130760231123,0.004654649032645279,0.24594929421956,0.9843993376527872,0.45979057189312117,365.7180564719767,14.95720542046539,0.1318014850695734,0.23770637578969667,0.6800549115047413,2.1388965480400937,727.831969709028,15.569251227385806,0.05462403872673269,0.0004996907488698729,1.0231378098705772,2.8621292806232517,520.8253967538407,17.235268389463346,0.16362360285748812,0.2163668689875656,0.6525160405659503,2.570447209396752,643.7090475227699,50.14324135865825,0.014339958530503391,0.501014212274586,0.5212335494262751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,74,424915468.5523015,0.3444642424583435,0.7033353447914124,2.2680547209826196,548.1492259607246,6.394314105866172,16.7028409524679,0.8052981517328277,0.1992979850684489,1.6914970530717204,795.3037298830352,83.51418804219601,8.287221027166325,0.01782709955864252,3.989407895626284,0.4061587443947119,780.5267067138261,15.274151221988308,13.356308218305273,0.2896175650273883,0.37798381424212407,2.284144396226238,764.0683759668692,25.687905646303697,0.0044876761221974044,0.04804693668937288,2.1432401176262017,1.6352288607893943,573.7441816858178,17.925904858970213,0.9505413871061874,0.050088172912535714,1.1859812594010033,2.4975355088153735,647.002900840738,56.63324306297481,0.04688064820921759,0.8508517949881745,0.5498685296081742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,75,20547277.85029758,1.4876447916030884,0.5997304916381836,0.16089471694817958,782.8933080820436,81.74050672844793,0.002833368657882244,0.8957266750741295,0.2762552218665315,1.6988495525708105,743.3397145322731,85.6814329517707,0.12147857285105296,0.31101262250571543,1.265325423086452,1.558954743314622,795.7002871002879,0.3775018940992605,0.12770674925752118,0.3081889906210071,0.5865246294360823,1.7988820737654816,736.0133509950892,19.988983058070005,0.030227576729876915,0.0017264956410875804,1.0345636023334976,1.9644351118893741,499.0245896197351,28.865526583766883,0.14328108349870836,0.053886278048317054,1.1794968057976105,2.8916937472262525,491.04353532482514,53.9862285964126,0.010804867479414282,0.502007508698937,0.5130625479662662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,76,55216583.63599573,1.277358055114746,0.5834354758262634,0.16854019067609782,787.0918748224861,80.96737431892912,0.027455284406813912,1.3020941971530648,0.27791336535002265,1.721478231538765,788.5070991945626,85.81584849784443,1.0079642916716738,0.0005864179579650602,15.09608254043469,0.5525791207116585,335.27420996010284,14.290966195268142,0.13523655501906523,0.4472765973421578,0.9254722345827103,1.8633312327163876,761.9423976869721,14.274833941862402,0.13600670320251304,0.1858124116504895,1.0338949242293929,1.8979756634603993,521.8188976047993,16.28897433939451,0.16826791583144404,0.05011639453171435,1.1773807558116105,2.526782462118916,492.68355197693904,60.97407266174202,0.00980901386250612,0.534427427018471,0.5871284968398828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,77,89680355.92409481,1.0268205404281616,0.6815760731697083,0.23849759451674446,782.4700542688468,11.24958628347778,5.434740899112095,0.01864670580340899,0.21567539842817393,1.137154028260978,798.4412338316406,69.10801543028555,1.122271308567973,0.31945240860776636,1.4337566918032891,1.7050177744790382,712.3898233833036,9.25241227901757,0.3909727642617803,0.2957246732353218,0.546365726090963,0.3698276695188124,784.857503720594,26.22164247237727,0.14990390087351685,0.1297526062774976,0.9982253276092181,1.5331343928440155,526.6896485302609,11.72235163075778,0.21966581248753164,0.05073440715466218,1.157283359673976,2.9552132980517563,640.4248823214891,51.11436861384386,0.15188060425908248,0.5001246321354558,0.6142367506371654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,78,336474946.5598671,0.12270329147577286,0.6922310590744019,0.18714234263866025,743.7317986353092,4.954951956280191,16.701081552244197,0.8163408119143005,0.23304961639245064,1.569257154435033,795.3789076752,87.6674265933506,8.326647090344693,0.01782709955864252,1.8754562801553567,1.1275485504403886,761.6923883908296,15.280619655688913,0.19582666685511807,15.292714095349634,0.37798381424212407,0.6958532576428774,785.3299794317714,25.445778684642352,0.0044876761221974044,0.04804693668937288,1.0574654915896309,1.6434500069814488,524.5266358967424,17.909655680790053,0.054026999620425786,0.04156794987958645,1.179162345608776,2.5093437123594606,650.9439867210806,56.74679806959258,0.019930557780804034,0.5006606596536587,0.5485986379080888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,79,475393990.8374397,0.044587425887584686,0.6967762112617493,0.11901860892235372,781.8997588163783,0.9967484274899618,15.947747623620096,0.7004483485586359,0.01999225645177856,1.033787526465913,795.3803330321149,86.35611638624401,8.062055931984162,0.483929998051049,1.0068145256644199,1.2085271641936288,770.4441587652437,7.747734940730586,12.230351434802625,14.71358947974397,0.9883710480546999,0.6408139123524194,742.4299559539448,27.553891541811847,0.0051436115452559855,0.007873478493017977,1.0351080781826056,1.88552164435921,535.2996580142312,15.815758784111537,0.06082728676807808,0.9513461748191273,1.178596498355584,2.603939146145195,511.59338427345466,60.55020077116924,2.211281903194308,0.872736817193561,0.5805480744334997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,80,44805515.09677446,1.3238710165023804,0.580440878868103,2.241207229209751,798.4377866144631,80.17143524298093,0.007398655243119594,2.0411394115984667,0.19880350675311226,1.6629221230659834,794.3881921714955,80.54773973986269,0.12686584363341993,0.24400849685551074,13.282469204620476,0.45853037839514726,373.7243234226915,14.454308198880682,0.21474241423737733,0.239540280684011,0.6785858380061873,2.1383510209328316,723.9181106385346,22.778484307016925,0.03704044651469168,0.0004996907488698729,1.0228050139553597,2.950801883396867,520.0688418023434,17.235268389463346,0.16607761438453936,0.21315809785656853,0.661661724007637,2.57006647727501,641.3605474347812,50.150784284869445,0.042406733883893766,0.501014212274586,0.5099962010478571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,81,107850148.2568273,0.6299857497215271,0.5846544504165649,0.26361311246180685,780.9961972060391,84.98417758335616,0.0074248163769507595,13.92593153193261,0.2631004444200698,1.1813881380381166,743.8887228483177,85.6814329517707,1.0506038364943748,0.4280810191072204,15.38118831402901,0.490589566796962,317.66295895087745,5.405990540618579,0.13973876469417434,0.224995335229263,0.6407510839225572,0.3047817063872552,761.4142767043369,23.805691299462072,0.10301285951220587,0.07849968812488375,0.929997847233583,1.980062690134056,520.516529738246,20.268096590269277,0.2317002282030276,0.05425286235225816,1.1811473561853392,2.86057836837327,492.6445420820008,60.963583849750314,0.006607848704952277,0.5008862323615834,0.5214401918896034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,82,250355449.08375502,0.15923839807510376,0.6535782217979431,2.01201035627788,757.3766905095555,3.738596601577598,1.9047722015827415,0.2901859525602545,0.11901885270453982,1.1760534846524273,793.6162032334443,85.96309416970192,7.926116890354941,9.643974667045004,16.043315134224226,0.5610978907734707,316.8406520256697,7.879506221539728,0.022139889013268146,15.575317588435535,0.3041099363936881,0.797718849965346,783.9611513536745,26.663714016847198,0.03973137477621432,2.2848835351200023,2.1033368347876453,1.7587011113450073,520.1695928161441,17.783309202302163,0.021953617315474683,0.07473471452107677,1.1484258749073524,1.2802884439044915,669.4327907075601,68.34931824212936,0.001016656587237678,0.5727180806974428,0.5377412116496996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,83,466689750.8276465,0.07475896924734116,0.6980665922164917,0.3553094386264819,781.8997588163783,11.376242481579553,14.895401225821775,0.7004483485586359,0.01999225645177856,1.0350183374815085,795.4433444223749,86.35611638624401,8.062055931984162,0.1323052685945041,0.9044351997931699,1.2085271641936288,714.8219989493533,7.747734940730586,12.230351434802625,14.71358947974397,0.9883710480546999,0.6265570327823837,760.5086229516344,27.552385275986527,0.0051436115452559855,0.6921671550574003,0.9293303229118689,1.88552164435921,535.2996580142312,15.815758784111537,0.1626837199499244,0.9513461748191273,1.178596498355584,2.7149721676594227,511.59338427345466,60.55020077116924,2.211281903194308,0.8705220673724539,0.579130035393516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,84,259622716.1700193,0.4947240352630615,0.6975616216659546,0.16707900753485877,537.6238957065829,7.0110777664908674,2.1039545546803193,1.163136274789221,0.1411762476604813,1.7019514736413335,786.2454788300678,88.28167782031822,8.243401680825501,0.40011604239743004,1.9493015054897982,1.5835087385732587,754.8255670415164,13.416936621511324,12.721665591935807,0.4026353855736451,0.6462973199474285,1.169326879871787,730.5032921644744,27.446024960154276,0.09478399636215906,0.537668881535349,0.9038150642231186,1.4709408344809765,436.3002258986633,17.513492906644853,0.00447657864594353,0.26065827813611725,1.1958573131490802,2.737649888512016,648.5805012249716,50.294574532440876,0.005311462480095092,0.5739099715545195,0.5336223006882724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,85,273577377.23778385,0.45913195610046387,0.7035176157951355,0.16719743321678565,781.8997588163783,2.481497201606391,15.947747623620096,0.7375309133084813,0.22099543580643882,0.9979138693929268,788.3895966960598,87.20925308990401,8.606695024224667,0.004575683087184146,1.0091328765642436,1.3498880261161015,771.9345372938823,14.26503811546077,0.13532122701662244,0.30317581584746467,0.6182755344197246,0.6299362042044061,742.4299559539448,27.55401475717556,0.00433198782163903,0.007873478493017977,1.0347238336986102,1.8838891676591123,535.333870193928,15.815758784111537,0.06082728676807808,1.1878278831413285,1.1785073860399615,2.7157528552340335,511.41639961874716,60.24839717125419,0.011943466005386677,0.8173724329639945,0.519828853557321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,86,44444673.908578396,1.2938331365585327,0.5722436904907227,2.086340649284389,782.5164282342342,80.91223408570056,0.026302961622827407,2.0040258714118844,0.03474013245543353,1.663674314667198,748.2010516488433,85.72275681061339,0.12576435088482696,0.22929236746293213,14.08942998651105,1.5484364636953536,779.2703773904442,7.928208674588237,0.12461263611367632,0.23932829778496614,0.6506114245671636,1.7552555088106359,743.7823466227543,23.756704166732924,0.0082960511269497,0.07562786362845406,0.9324053395232305,1.883822797907414,498.3748688423751,19.821101449501374,0.16016439986530673,0.04838279391823695,1.1785457631030887,2.8602729576965675,492.6445420820008,55.29271063036197,0.01204822233844536,0.5008862323615834,0.5214401918896034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,87,137928106.9507795,0.40172091126441956,0.6542143821716309,0.33222204476107875,777.9489038609213,80.48049825993056,5.798368526083744,12.623714814751544,0.2843728847877759,1.7582783586433286,738.9905292119793,85.7457430313612,0.15042704365779624,0.11441608913758179,0.9432076732818226,0.777531020100284,335.8489385550706,5.680421131507366,0.26715060025981124,0.24594020274905293,0.6422886515861402,0.37205078764194965,760.0029824954935,23.285805819105416,0.1571940200645621,0.17360836834167911,1.0150417829383431,1.2687702161201886,520.7539638201638,17.230665509273777,0.23643199172586105,0.21570542719760155,1.165782866672212,2.5531676972200703,514.9419207299654,60.64993972535347,0.5705703401481442,0.5039357896357052,0.5220108163246784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,88,485157377.68117476,0.03696053847670555,0.6900837421417236,2.517661553699015,784.0539539731462,83.45311197984861,18.2481790903405,0.7701032127696101,0.1987320857709088,1.6945030997164445,747.4074204081228,88.11044060189214,9.600905740777403,0.41399928814186454,0.3441455586012063,0.47723178219330326,741.8145398327707,13.244228221768468,11.012614596774862,14.77775353566216,0.3829378905104748,2.241535681701246,764.9520757521148,4.630881356437543,0.137890304443141,0.08330493363636353,2.0767261946135585,1.9294250109467792,526.569665615758,11.666377629306488,0.8028617620604643,0.02778356099505641,1.2022122387057592,2.6989952601377105,668.6068299031704,48.738809205737645,0.014989557361098263,0.8330542019780891,0.4993467584304867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,89,142474412.81462374,0.2564084827899933,0.6300459504127502,0.07251680705085597,780.9282573316749,80.51137045263422,5.13554139307692,11.225598606427575,0.27489348661371854,1.087184518188933,739.1984926908715,85.67608700733882,0.026626760290149987,0.24204167232418114,15.50203343012393,0.5309834196568066,306.78341122675323,17.613640160939482,0.18665487667381522,0.29202971492412444,0.6662292916805593,0.8784791513372829,747.0289439841465,24.064428302985167,0.1450703946862725,0.16163892073956182,0.9688229494546869,1.6186815950290288,526.5788845108799,17.955335073122555,0.4822562727406757,0.05420297837634075,1.1817419711711439,2.552438848975335,498.4112296069019,47.45539479871208,0.011093545737291537,0.5050032088319049,0.5179167919711266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,90,135659215.97945452,0.5898067355155945,0.6597613096237183,2.469976000289698,762.5382640931097,80.22902903867576,5.295232239671299,12.989485725987505,0.2769021995499285,1.2064985923438818,798.514731462555,80.59096495077868,1.0831989875445451,0.12158107313203126,1.0186767958085392,0.5890995500563432,352.53146236846624,14.829716305436197,0.21933307186983877,0.25351469036327173,0.6461991310378632,1.1696066433681378,784.8240935868886,26.775076815833618,0.04120620970267823,0.061287074067231134,0.9374993822672554,2.9576194644074545,519.8451406322782,1.3935489134670132,0.15416467259599648,0.04040088238698816,1.163910015936155,2.519304836611577,644.7305331410447,49.97519005372178,0.06100417615205684,0.48137408693401423,1.0343944054733016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,91,71031710.03749168,0.8959225416183472,0.6658725738525391,0.3516022786661905,788.2900271304244,85.45419888783539,5.073633873349323,0.7844894654139539,0.2762724555718359,1.3668700660126132,747.7928071341242,87.50883564633169,0.0014380895174254116,0.11509154655852032,0.9097670586403274,1.4495604386824317,312.34667480573717,13.332568005407714,0.2145682175201529,0.23267807153539674,0.6422886515861402,1.633487661190536,760.4816426690107,26.77533411066258,0.02373283821910585,0.059204955690721324,0.9394224899057104,1.316628338453265,520.721012664304,17.91735094463576,0.1677205817868221,0.0023781937836852285,1.1749284790166714,2.516427256611636,512.2823442079723,60.56615706176,0.09107177075347545,0.5054558018010501,0.5137109231895247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,92,155354161.91802883,0.1979873925447464,0.5970773100852966,1.9907126900988907,782.4989818682741,80.9243765652728,0.027661997959365796,14.018176012848459,0.20060938131582073,1.1329978032297177,748.0369945450607,87.02343113273444,1.0265797015068125,10.576741155061207,14.437425552272142,1.091252785440909,333.12482929168056,7.73287338942299,0.19818193536042983,0.28274062878967277,0.6505962312280774,0.674164602892156,744.7481044009883,23.809933962954716,0.15033655120618872,0.07520896960194277,0.9422525298803159,1.9778784105742464,537.6512141839063,17.156843781405907,0.4267963089292242,0.8928939317898199,1.1808625846397465,2.3089087995788016,495.11012452287525,55.593960643553444,0.01160649195689778,0.5024381111638301,0.5211022457821745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,93,116848899.86894496,0.8253800868988037,0.6524023413658142,0.08506931748391779,787.7432717551732,15.267618017848005,3.4053789702020714,0.03527717846737358,0.20561062858448792,1.0030879107541422,794.5338718863029,87.90679216099977,0.1073044059550865,0.0868937650788014,1.9624483312593735,1.5828614888500563,755.6311034177404,14.935624323684719,0.5467546345768071,14.13498974169434,0.3940620361244239,0.8648545846257236,742.6515915611485,27.34979137294161,0.1156191563323405,0.08263236947005646,0.9619947739137975,2.9170653044065364,499.0069901486778,15.360849344673344,0.35142607496845957,0.05828050758810588,1.1578793644496204,2.7127100477909845,671.6719185043754,81.30162108725078,0.022693813608971533,0.4800779455368244,1.0260397552006906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,94,77467886.7704938,0.699668288230896,0.5795049667358398,0.16089019385798586,782.3147977679685,80.30263754714245,0.0074248163769507595,10.150454518634572,0.04191867069657197,1.663674314667198,744.2199596111011,85.6814329517707,0.12576435088482696,0.2758431645052885,14.08942998651105,1.4865973051046,317.692664075842,8.114985055989992,0.13962805636079556,0.23932829778496614,0.6458907920740278,1.755452227853139,777.9689576383525,23.750395350977552,0.002706778786263072,0.0005431647077908663,1.034142394768345,1.977570895426369,499.1042190034306,19.848256226808296,0.12158302407074217,0.05425286235225816,1.1154596148142826,2.8580988789829336,492.6445420820008,60.9959776162025,0.006322019412728324,0.5008862323615834,0.5214401918896034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,95,558282412.238424,0.31733837723731995,0.7073326110839844,0.39113993634101907,569.3802929194177,4.76780484973559,18.01938318377924,0.04060692525758659,1.2089171099576665,1.750006089358867,795.1557010862887,89.01874215395713,7.1155321722469065,0.007303815893923017,1.2351502886467662,0.8045781245049963,727.5444720210779,16.567315021152606,11.80555088654304,0.24781591495523983,0.6384919426628918,0.7451402360172249,785.6581824160197,25.268788952693825,15.877736425042595,0.008228139738685025,0.4778977988514708,1.5846848797925013,525.7015117660849,21.039287003460355,0.1837707941716465,0.6817132683962634,1.033405218507883,2.683159110732721,486.6582112280844,50.938489875111514,0.0041967032993069225,0.5509314439342583,0.9743241414378763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,96,156443817.77978095,0.5851223468780518,0.6990623474121094,2.2425220101048415,782.2157980325263,4.998344793715951,5.231154860207438,0.036783373009022236,0.24779411924583467,1.7033250419810737,797.3086813555902,83.47293282667857,8.298175312213836,0.014652298266979839,1.087572340207066,1.7074188745996564,757.8990196323849,0.24422424227834494,0.28016781430798937,0.3252262038261309,0.6726752943135141,0.4352733934076154,785.2945271015795,31.98729805900348,0.10208949278967372,0.007609174134817376,1.012968093949777,1.5406103173254142,524.6841033455499,3.479196868926973,0.2185683647917704,0.07445779655909159,1.1703953674065235,2.5097381753339914,622.3725848041809,55.50387546178683,0.0035107254278151714,0.5710751626564449,0.534909562357685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,97,27342353.791676514,1.3976765871047974,0.6075502634048462,2.241207229209751,798.4377866144631,80.17143524298093,0.0040095980840113565,2.0404302633413764,0.19880350675311226,1.6787955614309304,794.3881921714955,80.54773973986269,0.12686584363341993,0.2455065811011672,1.8872231581056393,0.45853037839514726,365.7180564719767,7.685487339867889,0.21474241423737733,0.2905888313538574,0.6785858380061873,2.140420424533419,725.1150126431419,22.778484307016925,0.03704044651469168,0.0004996907488698729,1.0231378098705772,2.950801883396867,520.0688418023434,17.235268389463346,0.16939841888024548,0.21315809785656853,0.6525160405659503,2.57006647727501,643.7090475227699,50.150784284869445,0.042406733883893766,0.501014212274586,0.5099962010478571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,98,393134033.8611925,0.1070462018251419,0.6826100945472717,2.2608495026211384,737.9208745202283,86.69715181839929,18.214433135006498,0.43539102467223206,0.2029802176001177,1.6945030997164445,798.5628612394652,89.35903197492037,10.279929154842883,2.1583853661265007,1.4628108937699278,0.4961685312134331,715.9346150732958,9.155876303392668,0.48927697705744944,13.722441775177032,0.23308533869291947,2.274776001558218,764.293898403129,4.586808263655284,0.8259484002737078,0.1515344854801437,2.0836485163453755,2.9961609498799233,568.9607752003058,11.67102845310551,0.03584664962455486,1.201703808632481,1.5986449312161803,2.7156849934022316,656.3199863021583,51.00590105702186,0.2373965502430547,0.4877511654013468,0.7972365661198605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,99,844374724.9360507,0.11639981716871262,0.7019378542900085,2.299377356152786,539.3010727096602,3.445567100608521,17.860528240322523,0.05357589291346081,0.2969680848074538,1.2286005127691983,799.441428347446,69.35785438101816,10.299778847719603,0.08161869326447607,0.6881512097391839,0.599011753984565,312.0943768115546,15.055873567753912,12.7285997251314,19.69786727341656,0.3403381344917924,0.6583239919761728,756.2757862380797,28.51771879631815,15.903385999848632,0.06738380979358333,0.9563263763406671,1.409222568145371,612.0273068579628,24.67200832331246,7.0320918941745045,0.04119226832750546,0.29678948482975187,2.7131674501820395,649.0609840369799,50.56104812229445,9.99387044271801,0.051592932297522334,0.8185404585789773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,100,88535097.35118927,1.052565336227417,0.6814430356025696,0.3781264224215567,782.469029024485,6.812215481796248,5.191143130450912,0.01864670580340899,0.21567539842817393,1.544434050368568,794.6443495757544,70.34363086400187,1.122271308567973,0.3184802165706781,1.4337566918032891,1.7135434312705662,712.3898233833036,5.384956132799973,0.3909727642617803,0.6391997436638104,0.546453209334608,0.3722647188060561,783.5935763783191,26.22509544079989,0.14990390087351685,0.1297526062774976,1.0019276697384039,1.5327612261381391,537.6037342270831,11.72235163075778,0.21966581248753164,0.050519801988343487,1.14079640271091,2.9624873273352663,513.5912276359409,67.74142197506379,0.15188060425908248,0.5001246321354558,0.5880173846906999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,101,41490633.99379409,1.2405824661254883,0.5492573380470276,0.16089471694817958,782.526671290063,80.29660423911206,0.0027316095908675423,0.8070992582935675,0.27629108245734824,1.697836774937072,747.6326016337446,80.52216830192454,0.02105892259317322,0.27584348703162187,15.224129941104003,1.5361998734348477,359.0132630922767,7.304159795419057,0.12733454332464522,0.31418717637290516,0.9398027876447808,1.7988820737654816,779.6774804400068,23.80501063848517,0.034238231391515536,0.0017264956410875804,1.0345636023334976,1.716528037162237,520.4292881169519,16.87907623151327,0.1661794051111115,0.05135135713560958,1.1803844085293556,2.8888902319819816,492.6445420820008,56.72468210620796,0.010815795583306613,0.5018784666516535,0.5216653045778886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
