num_planes,cost,revisit_time,quality,f_phasing,plane_1_alt,plane_1_inc,plane_1_high_q,plane_1_med_q,plane_1_low_q,plane_2_alt,plane_2_inc,plane_2_high_q,plane_2_med_q,plane_2_low_q,plane_3_alt,plane_3_inc,plane_3_high_q,plane_3_med_q,plane_3_low_q,plane_4_alt,plane_4_inc,plane_4_high_q,plane_4_med_q,plane_4_low_q,plane_5_alt,plane_5_inc,plane_5_high_q,plane_5_med_q,plane_5_low_q,plane_6_alt,plane_6_inc,plane_6_high_q,plane_6_med_q,plane_6_low_q,plane_7_alt,plane_7_inc,plane_7_high_q,plane_7_med_q,plane_7_low_q,plane_8_alt,plane_8_inc,plane_8_high_q,plane_8_med_q,plane_8_low_q,plane_9_alt,plane_9_inc,plane_9_high_q,plane_9_med_q,plane_9_low_q,plane_10_alt,plane_10_inc,plane_10_high_q,plane_10_med_q,plane_10_low_q
2,87550002.0,8.177973747253418,0.42196428775787354,0,464.43008591233774,42.44814006605427,1,12,4,321.78109203650297,32.88140251729225,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,384925002.0,2.8013811111450195,0.4582560956478119,0,332.85323440007295,43.679933844776485,18,1,1,312.6463404801392,35.75082143367792,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,143050002.0,6.501482963562012,0.494489848613739,1,383.05537945624206,36.03101384151568,10,2,1,487.0592547639651,33.253303602381585,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115400002.0,4.760225296020508,0.3452676832675934,1,402.4644491096191,36.07588898849923,7,2,2,798.6431580679924,33.07235306130785,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,308600002.0,5.34127950668335,0.5102400183677673,0,319.27352253971117,40.59463572557336,11,2,0,335.9329988510448,34.30929765957461,18,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,132875002.0,7.243576526641846,0.45721742510795593,0,300.8714798646264,36.25185159157461,10,2,2,793.4626706654976,38.70870153586625,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,63950002.0,6.393141746520996,0.3144434988498688,0,612.220692659315,40.61418633428917,0,13,2,310.3078122270876,27.923462735175573,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,377250002.0,2.9001049995422363,0.4600842297077179,0,313.8150900498563,41.8193974869673,18,0,0,309.7999802746494,38.81771376674441,18,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20575002.0,8.869961738586426,0.28923743963241577,0,579.508846729477,47.83088633301488,0,1,2,798.6845024181034,27.26894840373893,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,358750002.0,1.9432287216186523,0.3630334436893463,1,318.80962883108776,40.16240110354035,20,0,0,773.7375018104614,25.82280750573441,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,337800002.0,1.5800063610076904,0.30609604716300964,0,526.572719605027,38.26520990042872,13,2,0,797.2198472831118,33.884985596001115,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,250650002.0,5.912717819213867,0.5200296640396118,0,330.32907628293987,96.38074533382573,8,0,2,360.22696359566277,42.55088973879461,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,153875002.0,6.031676769256592,0.4681149423122406,1,541.9042782303301,36.66149633597769,8,1,0,317.0475739235695,36.25564646136752,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,151300002.0,2.1945908069610596,0.27538010478019714,1,785.6449128465237,42.0690588944786,13,2,1,785.1093514229266,28.26946428534697,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,84650002.0,10.46735954284668,0.4910392463207245,0,528.7189189272538,44.75065456494877,2,2,2,309.66452712315044,25.60148058005452,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,273275002.0,4.315289497375488,0.480392187833786,0,501.25698644553836,82.28281868432464,10,3,0,334.98183283502635,25.757904975192965,15,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,255800002.0,5.253936290740967,0.5031340718269348,1,495.1216599204768,36.16006035928808,7,2,1,330.5263499507002,29.544162397157873,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,225500002.0,2.8129403591156006,0.3824159502983093,1,506.87796875800643,36.108600516368796,18,0,0,545.4974251494949,33.41508568608812,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,321950002.0,2.004009246826172,0.3395625054836273,0,353.4284126891429,95.14028492497084,14,0,2,754.3641585868311,25.3321558607582,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,367000002.0,1.9282485246658325,0.3574276268482208,0,330.2516550297536,83.56854514093033,17,2,0,753.7974848077216,27.396034999217626,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,191725002.0,4.048748016357422,0.4246242046356201,0,520.2646747754097,84.81168106962481,18,1,0,312.3544831964685,25.844090386524943,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,351600002.0,2.537031888961792,0.4377984404563904,1,495.1216599204768,36.16006035928808,17,0,2,361.2024332088334,29.535054966042225,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,372100002.0,2.991858959197998,0.46488773822784424,0,342.56179307067833,41.8193974869673,18,0,2,312.6463404801392,35.89475850224584,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,109800002.0,8.209362030029297,0.4705706834793091,0,321.5230497063267,36.29549453078248,9,1,3,789.5697868844808,33.4486910217256,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
