num_planes,solution_index,cost,revisit_time,quality,f_phasing,plane_1_alt,plane_1_inc,plane_1_high_q,plane_1_med_q,plane_1_low_q,plane_2_alt,plane_2_inc,plane_2_high_q,plane_2_med_q,plane_2_low_q,plane_3_alt,plane_3_inc,plane_3_high_q,plane_3_med_q,plane_3_low_q,plane_4_alt,plane_4_inc,plane_4_high_q,plane_4_med_q,plane_4_low_q,plane_5_alt,plane_5_inc,plane_5_high_q,plane_5_med_q,plane_5_low_q,plane_6_alt,plane_6_inc,plane_6_high_q,plane_6_med_q,plane_6_low_q,plane_7_alt,plane_7_inc,plane_7_high_q,plane_7_med_q,plane_7_low_q,plane_8_alt,plane_8_inc,plane_8_high_q,plane_8_med_q,plane_8_low_q,plane_9_alt,plane_9_inc,plane_9_high_q,plane_9_med_q,plane_9_low_q,plane_10_alt,plane_10_inc,plane_10_high_q,plane_10_med_q,plane_10_low_q
4,121,359533360.3440783,0.33296555280685425,0.7117573022842407,1.0201281052085538,748.2513973222339,26.51898173398296,10.182458870037975,0.27697904450463157,0.025105542236370182,797.4279274405642,45.11219105118822,12.694928965243097,0.047225354561210686,0.9910318196101305,507.6686455266297,16.296997739462675,11.242124162646727,0.007591025165366402,0.6246144146995323,437.8958698471193,9.839184129613711,0.0006892222385204011,0.0844158406948986,0.9943620102625945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,122,43721367.86734159,1.1165382862091064,0.6676422953605652,0.9355704258547581,788.9957077135239,26.122438433252505,3.073769184596127,0.1062197294113537,0.0829651291662667,795.261762804586,45.80505881896827,0.032067507155662534,0.009054335924050028,1.0548686559547138,784.903034298266,18.205854353413685,0.012255045968546504,0.2994121292077874,0.7981000490175496,353.084820135962,4.3714681409690455,0.04381754880759237,0.0241039743601006,1.6136069617997009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,123,153270144.92543584,0.6277424693107605,0.6822773814201355,0.9459831877551729,796.5273231235818,26.23499144845568,9.779188140495988,0.03146647638298061,0.011746163098767356,794.8237290141917,22.873573132864177,0.008994206884470508,0.29708831548791304,1.155764603301463,784.1541922838031,22.73639037486012,3.954156146112336,0.677016991220062,0.48190347465679345,376.2365803568623,0.5208048810078423,0.0011388725912129527,0.03554345696051837,0.998909344660684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,124,439004942.6995273,0.15626871585845947,0.7086547017097473,1.1993804530988226,749.1544321256592,26.458338809784298,18.264081732395265,0.4756116160552579,0.0770372320839677,798.1277751400333,20.197185883577063,12.67413498636045,0.009560440410712757,1.0986363590234067,792.0705702973701,23.509889845310116,10.531304740057188,0.6554202621333554,0.4911988638327315,401.8062586398908,16.06758363192765,0.09100553342974926,0.04080077838045528,1.0017046444137596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,0,448905849.9820284,0.001027143793180585,0.6770548820495605,1.8747094072348287,794.9480207408672,26.923353409780788,7.066814342957518,0.026552859762555496,1.940506718718463,786.6353084376625,15.167666881647866,13.061387404062344,9.715526367209977,1.7136846788543532,796.8467794834722,10.415269970648778,11.361512457458613,14.72607588878139,0.15729843869830262,329.65301249241946,24.077625768469712,0.16270234731963176,0.1307701601971889,0.7733780048492861,790.919085984748,8.101865427666448,0.13017849656269223,2.172247696676889,0.3849142390342777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,1,913491828.3415828,0.09135718643665314,0.7060391902923584,1.6155022393632277,798.7778735022857,26.85235412461414,17.907119415230177,0.16523728906151494,1.4731225527421594,793.5407325444935,80.65839608245976,16.498342802091727,0.5520134169664059,1.0711095491795906,340.3203972145868,10.825934112396029,10.53117863025442,14.401640453865653,0.20700382602153677,300.47716999257966,1.9562659028025227,17.846274420448964,0.1357020025624246,0.8471951995231104,798.297979504657,8.297719483897682,18.901657129837368,0.43092742845617993,0.6094326312288967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,2,29121453.897300933,1.6260570287704468,0.6301941275596619,2.1934908851057036,779.157044833782,25.642069201011697,1.0076462708756129,0.18474808237864979,0.3105458088865303,780.1997826911656,26.756681238385987,0.030644840331549572,0.05531086372069747,1.247592418761707,321.7892958274458,14.164600491964121,0.01652981947687593,0.584881881817348,0.988080640074114,300.45942459833446,19.08337828273512,0.00461441187711481,0.2112224367989708,0.8180762729101997,788.4489255997614,8.019245703906169,0.011939209193198796,0.6814767548255026,0.5418981891813225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,3,543080421.2623011,0.4182478189468384,0.7137202620506287,1.3897402935963377,799.27056747628,26.929053120867195,17.260362931386588,0.16104019068977962,1.153730301601971,793.3974107269145,80.88355833647707,12.106822884826842,0.1334004611465647,0.9166893778926555,332.837078991523,20.54552964864923,10.37333022144497,0.12944256251889918,0.5652989224284081,321.6992740465914,19.556229352976622,2.2089681811853716,0.14348165456692444,0.8781253733571561,787.701615550398,9.435958407946158,9.586901183629196,0.3794691663799963,0.3098853739661459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,4,134642490.81017405,0.49598759412765503,0.5781118869781494,2.3426280200541694,799.2473120584012,26.815530315619252,0.26105045058016674,0.11206738414643046,1.194137275082648,783.7569551633242,87.63110615797434,0.21314463475547885,10.150113563434871,9.074764022710932,797.1310741173104,17.44645387188221,0.043332284122073704,13.73766086098669,0.2648828900664383,393.2428729335016,19.685934211432272,0.12320520442725885,0.16814597408507054,1.0739760387384787,791.4275503782243,8.200635115984175,0.07825049170394893,1.0958924121413782,0.04347111815019944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,19114342.409171715,1.4603770971298218,0.6119258999824524,2.555347333781642,799.6067644022754,26.85652659908859,0.024018592375194027,0.09096087693536288,0.8910289763086217,796.713187561261,85.56173017406067,0.020447992013206573,0.16579448323076873,0.8513533114240311,330.3923768270441,13.57542116117449,0.00697768483762624,0.5505671819647464,0.9962689781324625,375.0974352432136,23.39577511561934,0.03718749221459946,0.20530928421829778,0.810425216165137,793.2476599682949,15.416476910161776,0.056187236687609124,0.48033129247114303,0.6260685587590944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,6,153378734.46240965,0.46491652727127075,0.585394561290741,2.543046131729402,791.1552426382607,26.845114667287433,0.0914789986332908,0.00997972026076073,1.190374671886095,783.6765579081191,86.38377989311907,0.21314463475547885,10.150113563434871,9.006256099657904,786.2538061734044,12.487545110032963,0.0450574240543057,13.88177144497768,0.7108933662097436,328.4213134137701,21.874527527281344,1.5313327333541094,0.1640552939653487,1.0752952507241302,790.9231174403724,5.885933110210811,0.07825049170394893,2.3132398226815787,0.21378784044280646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
