f_phasing,altitude_plane_1_km,inclination_plane_1_deg,high_q_plane_1,med_q_plane_1,low_q_plane_1,altitude_plane_2_km,inclination_plane_2_deg,high_q_plane_2,med_q_plane_2,low_q_plane_2,altitude_plane_3_km,inclination_plane_3_deg,high_q_plane_3,med_q_plane_3,low_q_plane_3,altitude_plane_4_km,inclination_plane_4_deg,high_q_plane_4,med_q_plane_4,low_q_plane_4,altitude_plane_5_km,inclination_plane_5_deg,high_q_plane_5,med_q_plane_5,low_q_plane_5,altitude_plane_6_km,inclination_plane_6_deg,high_q_plane_6,med_q_plane_6,low_q_plane_6,altitude_plane_7_km,inclination_plane_7_deg,high_q_plane_7,med_q_plane_7,low_q_plane_7,altitude_plane_8_km,inclination_plane_8_deg,high_q_plane_8,med_q_plane_8,low_q_plane_8,altitude_plane_9_km,inclination_plane_9_deg,high_q_plane_9,med_q_plane_9,low_q_plane_9,altitude_plane_10_km,inclination_plane_10_deg,high_q_plane_10,med_q_plane_10,low_q_plane_10,total_system_cost_usd,mean_revisit_time_hr,mean_achieved_quality
2,590.96,63.92,6,2,8,626.66,27.12,0,0,10,579.82,32.37,1,0,3,572.75,47.23,0,0,2,798.39,75.5,10,8,2,702.76,35.92,2,4,7,331.15,83.08,1,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,315450000.0,1.3767,0.2785
0,692.83,73.86,1,0,2,502.8,30.29,6,1,1,395.76,55.2,5,1,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,143650000.0,7.7624,0.4025
1,495.88,54.4,2,2,3,373.8,30.27,2,0,6,437.79,79.03,2,12,3,309.17,35.01,1,0,3,505.29,59.28,11,0,7,753.57,69.82,2,2,2,566.21,37.23,3,2,2,669.48,53.37,0,0,2,567.35,45.68,1,1,2,555.46,85.85,4,3,3,428900000.0,1.9904,0.3723
3,495.04,38.5,1,3,2,553.0,95.1,11,4,5,524.14,55.73,4,4,6,412.87,95.46,0,1,4,667.06,60.02,0,9,5,720.67,35.82,4,5,2,708.72,94.56,1,2,3,328.06,73.11,1,5,2,627.9,81.46,0,1,2,-1.0,-1.0,-1,-1,-1,413800000.0,1.7133,0.3194
0,524.34,42.41,0,1,3,740.99,82.04,1,6,12,711.42,72.72,1,0,3,698.78,91.68,4,6,8,519.63,34.64,6,0,7,552.16,37.03,6,1,11,545.9,26.05,4,1,5,490.33,26.29,4,6,8,634.19,30.88,11,2,7,726.1,92.71,0,0,2,576425000.0,1.4412,0.3135
2,460.61,25.22,2,3,15,572.76,82.4,7,1,5,563.54,81.79,1,3,5,423.75,60.42,0,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,177350000.0,4.3477,0.3599
1,696.08,72.26,1,1,2,304.42,44.73,3,2,6,551.13,90.9,1,0,1,397.9,38.8,5,3,7,426.03,79.32,10,3,2,364.28,29.34,3,9,2,471.26,40.15,7,0,8,582.34,66.06,5,1,4,670.36,66.15,5,4,4,309.65,78.9,4,3,5,621800000.0,1.5568,0.3955
2,327.59,35.66,1,1,1,500.79,76.39,7,2,2,578.0,95.91,1,2,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,123725000.0,7.3096,0.4072
0,326.5,33.77,0,7,7,617.78,97.22,2,3,2,575.05,38.65,4,9,6,380.05,67.01,9,6,3,570.96,72.01,6,9,4,415.93,84.29,4,6,5,483.55,43.17,2,0,2,309.58,76.51,2,2,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,518550000.0,1.7471,0.392
1,742.13,86.92,8,5,2,327.96,63.77,2,4,3,659.46,79.12,4,6,10,792.81,64.74,3,8,2,689.55,59.62,6,7,7,486.42,54.33,6,8,2,516.87,82.24,3,4,2,771.72,35.79,5,4,2,679.31,41.62,1,6,6,-1.0,-1.0,-1,-1,-1,659800000.0,0.8571,0.2886
1,344.11,25.71,6,5,8,474.43,85.26,3,3,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,145400000.0,8.7799,0.4693
3,764.66,39.84,5,3,4,565.86,26.56,3,1,4,327.47,45.41,6,5,3,483.38,77.66,0,0,2,785.72,38.03,0,1,1,358.52,79.51,3,6,6,370.63,89.07,7,6,4,560.27,68.55,11,3,5,627.73,97.84,2,0,5,461.95,82.96,2,6,4,586525000.0,1.6076,0.3636
1,444.7,25.97,3,4,3,503.68,72.8,1,2,10,490.6,49.85,0,4,7,315.01,50.44,3,5,3,627.08,34.08,1,2,3,442.5,29.96,0,0,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,200175000.0,4.5828,0.3989
2,540.11,59.53,7,5,1,524.52,29.89,0,2,3,551.59,32.98,1,0,2,690.39,34.97,3,1,7,356.26,32.13,2,0,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,197250000.0,2.6248,0.3497
3,443.34,59.21,1,1,2,528.97,59.2,5,7,3,576.86,70.52,1,3,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,132625000.0,4.3995,0.3664
1,572.9,31.72,1,0,2,360.53,39.06,5,7,4,495.71,75.62,4,1,2,401.16,72.84,1,7,11,439.03,93.22,15,0,4,345.73,72.13,3,3,12,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,425750000.0,2.9178,0.4753
2,716.16,52.64,0,1,1,514.36,96.67,3,7,2,650.24,75.83,0,8,7,782.94,73.1,0,2,6,676.47,35.22,4,11,5,375.56,81.5,0,8,7,740.58,68.51,8,1,3,490.87,83.1,5,4,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,434050000.0,1.3971,0.2992
2,400.22,92.59,1,1,4,654.38,35.25,1,0,3,707.98,53.87,0,3,8,421.85,59.6,0,3,8,469.54,49.35,2,0,2,387.69,85.42,3,3,3,738.24,60.9,0,5,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,180125000.0,4.0762,0.3274
2,310.76,48.16,6,3,3,662.48,79.39,3,4,5,364.48,88.53,0,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,140750000.0,7.4965,0.3636
2,361.32,88.4,3,5,9,359.29,73.6,6,7,6,414.92,31.59,3,1,4,778.92,79.69,3,3,6,448.95,76.76,7,4,3,470.48,67.75,1,2,1,418.99,54.61,5,5,10,518.43,55.45,7,0,13,621.45,67.61,3,3,7,784.02,90.14,6,4,1,684250000.0,1.4078,0.3488
2,742.33,75.57,3,10,5,698.79,36.13,2,4,2,440.07,51.73,0,1,4,309.58,78.85,1,3,9,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,166750000.0,2.9536,0.2784
1,651.01,75.01,8,0,9,527.71,87.44,11,3,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,227275000.0,3.0149,0.3429
3,644.2,75.46,6,7,2,561.35,54.75,1,1,2,782.25,89.12,9,2,7,413.84,59.26,7,7,3,634.46,66.28,3,3,2,450.73,61.31,4,2,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,429250000.0,1.39,0.3284
0,584.03,35.97,9,5,4,751.49,59.53,0,13,7,574.47,76.31,10,6,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,313900000.0,1.55,0.3076
1,687.51,29.59,1,1,1,566.69,94.39,1,5,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,59200000.0,11.1935,0.3104
0,367.33,68.64,7,3,10,487.85,59.5,5,5,7,460.19,54.78,3,4,7,699.74,65.62,6,6,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,332900000.0,1.972,0.3522
0,754.43,77.23,3,2,4,786.25,94.27,0,9,10,544.15,47.29,6,9,1,665.48,35.77,1,1,4,397.77,88.02,0,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,221675000.0,2.6488,0.2793
0,670.8,92.26,3,7,2,466.1,69.98,1,2,4,641.97,86.76,0,3,5,469.58,88.75,1,0,4,333.09,29.15,2,3,7,455.24,57.91,4,1,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,217500000.0,4.0604,0.3465
2,436.66,88.68,5,4,2,409.83,48.14,1,11,6,611.2,53.35,2,0,5,443.65,31.03,5,5,6,766.2,26.22,2,4,5,456.46,81.37,5,4,6,467.48,87.4,3,7,3,526.22,73.41,2,1,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,462100000.0,2.8182,0.3912
1,316.7,49.76,7,8,4,376.81,89.89,0,1,2,457.34,61.17,1,7,3,624.75,52.02,1,6,7,790.75,92.49,2,1,3,613.98,66.72,1,10,6,525.97,55.29,4,3,3,660.28,79.55,6,1,9,450.45,44.34,0,1,6,-1.0,-1.0,-1,-1,-1,448900000.0,1.8754,0.3364
0,530.52,84.71,1,0,3,680.11,55.62,3,4,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,68350000.0,7.1589,0.294
3,366.93,88.46,2,4,2,361.89,27.82,0,6,2,537.3,56.31,2,1,2,324.03,47.3,3,3,3,377.02,90.85,11,2,5,786.61,59.39,3,13,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,362775000.0,1.9711,0.3205
1,635.53,56.05,8,3,4,334.43,55.27,3,14,3,465.18,90.39,6,5,1,770.71,92.12,1,1,2,336.5,30.81,3,7,3,725.63,79.49,1,3,5,606.33,70.5,0,0,2,504.27,65.41,4,4,5,624.33,91.55,1,1,2,577.49,74.35,2,1,3,504625000.0,1.8337,0.3516
3,517.91,75.73,3,0,4,762.05,76.67,8,8,2,702.44,51.94,0,0,2,608.5,71.05,10,0,4,786.84,50.13,0,5,8,693.48,69.55,8,1,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,392200000.0,1.3466,0.2911
0,374.41,60.05,0,0,2,304.03,62.33,1,9,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,61325000.0,9.311,0.5867
0,601.06,53.6,2,4,6,430.65,95.2,8,8,2,418.47,26.44,4,2,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,221400000.0,6.6552,0.4058
1,556.65,57.04,3,0,7,682.57,44.29,3,4,4,352.54,92.12,2,1,3,562.19,34.67,1,6,12,626.8,88.74,2,5,6,611.23,95.53,2,0,4,329.35,87.49,5,4,11,324.88,34.19,3,4,11,633.23,29.1,1,1,1,-1.0,-1.0,-1,-1,-1,420075000.0,2.3385,0.3582
3,486.0,76.88,0,7,6,392.03,55.78,1,6,8,344.9,50.31,2,3,9,450.52,67.58,1,4,8,408.09,32.23,4,5,10,783.54,50.44,1,1,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,273900000.0,4.79,0.3793
3,740.75,53.26,4,4,8,351.58,29.33,4,8,4,344.9,61.37,11,4,4,695.23,57.09,4,6,4,568.15,96.86,1,1,3,559.53,75.83,4,2,4,501.33,46.19,3,0,4,467.23,92.97,7,4,7,394.04,32.36,2,4,5,530.62,41.92,1,3,4,641600000.0,1.5194,0.3815
2,710.63,63.03,5,1,3,580.43,62.78,1,1,5,762.44,30.65,1,0,4,711.06,87.71,1,1,2,737.38,68.02,9,2,8,587.64,71.23,6,2,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,311125000.0,1.3947,0.29
1,687.51,65.08,2,0,2,425.24,83.49,1,6,10,507.16,34.31,3,6,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,134250000.0,5.6571,0.3586
0,587.47,56.03,5,11,3,317.0,30.71,6,6,3,346.72,93.54,4,2,10,667.92,51.44,2,5,3,360.97,82.31,2,2,2,697.76,81.93,9,6,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,454650000.0,1.9861,0.3346
1,312.13,25.03,2,6,5,342.92,28.95,2,2,3,547.93,38.9,2,4,3,611.72,29.46,4,4,4,463.95,49.34,0,1,6,350.13,61.77,4,1,9,598.43,31.4,1,6,4,586.0,41.96,3,1,6,374.03,64.73,4,2,3,405.31,65.6,0,0,2,406625000.0,2.8767,0.408
3,680.43,90.56,4,6,4,452.22,91.96,7,1,7,635.07,32.32,4,5,6,544.04,31.93,9,6,4,755.1,82.25,2,2,1,572.83,92.18,8,0,12,624.46,67.63,2,3,2,387.27,60.23,1,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,533025000.0,1.5775,0.3341
3,739.72,97.21,3,4,1,569.29,70.8,2,0,6,560.84,65.89,7,2,1,605.8,51.71,0,1,2,438.75,90.48,3,3,2,529.91,67.0,0,6,2,308.81,73.44,7,3,4,354.79,76.65,3,0,3,498.53,62.31,8,1,6,395.24,56.89,1,6,2,500700000.0,1.6793,0.3828
2,377.16,54.08,11,3,5,700.73,42.37,4,6,5,687.97,40.68,1,1,2,725.91,74.41,5,4,7,508.91,60.2,1,1,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,323025000.0,2.1529,0.3111
1,401.43,72.36,0,1,3,633.62,25.05,6,3,3,684.05,28.04,5,0,1,794.77,67.94,1,13,6,332.38,92.08,7,0,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,291225000.0,2.2705,0.2845
1,697.91,74.23,3,1,6,587.45,70.29,4,7,2,394.58,71.07,3,2,3,756.76,29.99,1,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,174150000.0,3.374,0.3248
0,480.82,73.8,5,6,5,304.18,95.96,2,6,6,655.38,58.92,13,6,1,376.44,70.25,2,1,5,745.23,60.7,8,3,8,659.05,41.15,5,5,3,386.19,80.64,1,2,1,558.6,25.97,6,5,6,763.49,42.56,5,6,9,-1.0,-1.0,-1,-1,-1,714950000.0,0.8256,0.3095
1,599.42,40.68,1,2,1,309.11,34.09,1,6,4,301.91,29.01,3,3,10,724.1,60.87,0,3,1,586.25,74.36,9,8,2,324.29,88.68,2,0,2,788.93,88.73,6,7,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,380775000.0,1.8214,0.3074
3,446.55,70.37,6,4,7,704.99,45.18,5,3,3,757.1,34.33,2,6,5,583.29,62.5,0,2,7,389.66,35.98,0,3,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,244700000.0,2.5139,0.3128
3,538.41,46.16,6,6,4,527.05,46.64,1,3,4,731.58,44.56,1,5,8,557.18,38.72,1,0,4,377.84,58.59,4,0,3,767.41,37.56,0,1,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,233875000.0,2.9392,0.3406
1,483.83,54.85,8,6,2,421.63,28.58,1,1,2,580.1,53.68,4,5,3,460.07,94.77,9,7,2,398.68,51.86,4,13,2,529.65,61.84,9,4,6,429.48,52.76,4,1,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,586475000.0,1.8622,0.4058
3,626.26,33.5,4,1,2,697.62,60.21,3,0,3,475.19,83.81,0,2,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,94975000.0,4.6959,0.3095
3,466.3,44.23,2,7,9,400.62,30.71,3,3,4,718.7,87.51,4,0,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,161400000.0,5.9134,0.3381
2,450.46,31.44,2,3,7,565.25,38.25,4,4,5,435.39,94.88,8,8,1,470.32,48.81,2,3,7,303.31,75.46,0,0,2,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,272350000.0,3.9382,0.4052
1,317.96,62.02,3,8,7,311.5,27.46,4,1,3,490.6,59.64,2,5,6,663.43,80.51,1,11,8,492.46,90.49,4,4,3,585.25,39.73,2,1,9,605.28,37.62,4,1,7,554.63,33.91,5,1,9,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,468850000.0,1.8075,0.3741
2,411.16,44.14,3,4,6,603.4,34.72,12,0,6,689.0,84.22,8,8,3,304.5,58.67,1,2,1,554.91,59.77,3,8,8,733.99,27.91,0,1,1,723.45,28.26,1,2,4,359.04,48.47,3,4,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,488525000.0,1.5127,0.3352
0,353.86,63.74,0,0,2,405.88,42.67,4,1,3,789.34,36.02,4,0,5,796.65,68.76,3,4,9,528.96,32.21,7,3,9,587.24,82.02,3,3,1,416.34,92.3,1,1,1,776.1,37.26,3,6,6,343.51,88.22,3,2,3,-1.0,-1.0,-1,-1,-1,429950000.0,1.398,0.2896
2,762.32,73.39,2,1,4,550.98,79.13,1,4,7,373.19,36.71,1,7,5,708.3,48.55,1,0,3,478.45,83.84,5,5,4,579.86,32.53,0,3,2,372.9,66.85,2,8,4,775.17,89.91,0,0,2,411.09,67.7,2,5,11,-1.0,-1.0,-1,-1,-1,344725000.0,2.7283,0.3835
2,710.81,86.5,0,1,1,756.41,69.14,1,2,2,348.86,59.31,1,6,12,392.69,62.57,3,3,5,745.42,82.44,3,13,3,376.61,95.82,3,2,4,646.67,72.03,5,4,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,346125000.0,1.8439,0.3223
3,465.62,55.16,1,0,1,629.82,39.01,0,1,5,583.95,95.71,1,0,2,701.05,47.38,4,7,8,361.19,78.33,3,0,5,658.83,64.23,2,4,2,394.31,28.96,3,3,4,474.99,68.02,5,0,3,785.4,82.22,7,7,6,-1.0,-1.0,-1,-1,-1,413050000.0,1.4785,0.2984
0,553.7,61.06,6,6,5,627.26,71.98,3,5,10,668.61,86.63,5,0,6,557.4,72.54,0,2,2,666.13,26.07,15,0,5,639.55,78.97,0,1,1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,399950000.0,1.6965,0.324
0,683.44,47.99,7,4,6,656.1,29.23,0,2,12,655.15,72.38,5,3,8,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,200425000.0,3.0337,0.2939
0,592.22,86.64,3,3,2,564.98,76.23,7,8,4,508.97,65.07,5,4,3,675.86,28.17,6,3,2,393.42,45.01,0,1,9,339.06,73.83,8,3,1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,420550000.0,2.0195,0.3712
1,533.87,48.75,1,3,8,712.97,93.7,0,0,2,523.54,43.55,3,1,2,728.24,94.29,10,1,4,432.34,96.98,5,5,5,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,268550000.0,2.719,0.3248
0,671.01,27.75,8,5,4,335.94,38.75,4,9,6,569.67,44.8,0,1,2,384.56,42.33,2,3,10,333.68,58.67,0,3,2,511.76,77.04,3,2,4,320.13,48.28,1,1,2,526.83,31.03,2,2,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,364950000.0,2.8449,0.4055
0,344.4,96.56,2,6,10,561.17,71.63,2,7,2,601.72,65.39,3,2,1,771.5,59.1,2,2,4,768.24,30.55,2,0,5,557.01,73.09,1,5,4,431.75,38.87,1,5,7,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,295775000.0,2.2792,0.3252
2,588.5,95.01,4,3,3,501.1,29.54,2,12,3,763.02,49.86,4,4,3,556.26,70.46,1,11,7,569.45,67.61,2,4,11,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,315350000.0,2.411,0.3146
0,396.16,87.68,0,1,3,630.18,86.3,1,0,2,461.5,34.96,3,0,1,588.88,29.28,10,5,4,327.9,50.72,0,1,6,499.34,28.13,2,3,3,799.35,69.4,3,2,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,278350000.0,3.077,0.3151
3,532.11,64.59,5,5,8,535.59,67.29,0,5,7,487.42,36.14,4,9,6,750.64,71.72,1,2,2,651.29,67.74,1,6,7,611.18,62.83,1,4,2,304.19,63.98,3,2,5,504.01,30.13,0,2,4,430.91,71.69,4,2,8,533.6,71.9,2,9,4,487150000.0,1.4968,0.3534
0,608.31,70.32,1,9,2,328.65,34.62,0,4,2,565.72,73.62,6,2,4,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,146025000.0,4.1951,0.3415
3,342.54,58.48,9,5,5,448.59,66.66,2,2,3,668.43,30.18,0,7,5,416.78,81.05,0,2,1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,200450000.0,4.7216,0.4766
0,748.09,80.56,4,3,8,328.22,41.71,4,6,7,691.49,97.78,5,5,3,549.04,93.25,1,1,2,606.1,54.98,1,3,8,666.94,50.45,0,1,1,339.78,61.98,10,7,2,315.71,72.84,0,0,6,664.06,57.11,1,5,5,-1.0,-1.0,-1,-1,-1,459475000.0,1.7358,0.3607
2,308.49,29.6,0,0,2,313.54,93.79,11,2,4,670.11,49.93,9,6,4,679.79,50.14,0,0,3,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,258150000.0,3.6348,0.3706
3,672.7,80.72,0,6,3,361.04,55.58,5,3,4,747.39,80.1,3,9,6,625.53,76.54,4,1,14,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,-1,-1,243225000.0,2.7624,0.2925
